"lakeday","jday_cum","date","lake_id","jday","year","max.depth","pH","cond","o.cline","depth_w_o","depth_no_o","o_surf","o_mean","t.max","t.min","t.surf","t.cline","t.ocline","chl.surf","pc.surf","chl.tot","pc.tot","chl.oo","pc.oo","chl.mean","pc.mean","chl.int.unf","pc.int.unf","chl.int.30","pc.int.30","dpa.ncount","dpa.ninfect","dpa.nhealthy","dpa.lprev","dpa.lprev.se","dpa.nhealthymoms","dpa.nlmoms","dpa.healthy.eggs","dpa.l.eggs","dam.ncount","dam.ninfect","dam.nhealthy","dam.lprev","dam.lprev.se","dam.nhealthymoms","dam.nlmoms","dam.healthy.eggs","dam.l.eggs","dla.ncount","dla.ninfect","dla.nhealthy","dla.lprev","dla.lprev.se","dla.nhealthymoms","dla.nlmoms","dla.healthy.eggs","dla.l.eggs","sim.ncount","sim.ninfect","sim.nhealthy","sim.lprev","sim.lprev.se","sim.nhealthymoms","sim.nlmoms","sim.healthy.eggs","sim.l.eggs","dia.ncount","dia.ninfect","dia.nhealthy","dia.lprev","dia.lprev.se","cer.ncount","cer.ninfect","cer.nhealthy","cer.lprev","cer.lprev.se","bos.ncount","bos.ninfect","bos.nhealthy","bos.lprev","bos.lprev.se","light.0.5","light.1.0","light.1.5","light.2.0","light.mean","light.sd","light.cv","surf.correct","alo.dens","bos.dens","cal.dens","cer.dens","cha.dens","cyc.dens","dam.dens","dia.dens","dla.dens","dpa.dens","fairy.dens","hol.dens","mite.dens","ost.densr","sca.dens","sim.dens","invsimp","shannon"
"Memorial_643",643,"10/5/2022","Memorial",278,2022,2.476,9.565,61.6875,NA,2.476,0,8.90333333333333,8.78625,21.6183333333333,18.9222222222222,21.1566666666667,NA,NA,1.76,0.616666666666667,6.15286,1.74687,6.15286,1.74687,2.79,0.828571428571429,1.862,0.822,1.314,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31270840761536,2.50028261164577,2.44866796416166,2.09340515860688,2.33876603550742,0.181702135535187,0.077691454714394,1.12341428053643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorial_686",686,"11/17/2022","Memorial",321,2022,1.973,6.365,52.8,NA,1.973,0,6.89,6.73,11.9277777777778,11.1616666666667,11.8481481481481,1.05625252525253,NA,0.246666666666667,0.26,0.39106,0.400255,0.39106,0.400255,0.276,0.306,0.57,0.582,0.278,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18208049167014,2.83472718495546,2.72306437640784,NA,2.91329068434448,0.239380692819637,0.0821684887491756,1.00490238238583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN1_104",104,"4/14/2021","NN1",104,2021,3.088,6.34,69.1857142857143,2.24581818181818,2.24581818181818,0.842181818181818,9.985,5.42142857142857,19.6666666666667,12.6111111111111,19.1388888888889,1.02933333333333,13.8817192391754,0.985,0.543537414965987,4.832505,3.99938299319728,2.912175,1.59092244897959,1.61666666666667,1.34920634920635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN1_111",111,"4/21/2021","NN1",111,2021,2.845,6.60125,63.8375,2.41393939393939,2.41393939393939,0.431060606060606,9.44,6.37625,18.7777777777778,13.3333333333333,18.4814814814815,1.00580808080808,14.4727428911492,0.58,0.389342403628118,4.382395,2.64007108843538,2.9946,1.64518367346939,1.55571428571429,0.994557823129252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN1_216",216,"8/4/2021","NN1",216,2021,2.291,6.07571428571429,143.557142857143,1.13392929292929,1.13392929292929,1.15707070707071,3.1075,1.86642857142857,24.5555555555556,17.8888888888889,23.7083333333333,1.01822222222222,21.0406947197394,4.4475,2.025,11.72939,8.779255,4.056825,1.81123,4.63083333333333,3.67083333333333,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,42,1,41,0.0238095238095238,0.0235243695252227,4,1,0.75,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN2_104",104,"4/14/2021","NN2",104,2021,3.67,6.815,75.9875,2.29838383838384,2.29838383838384,1.37161616161616,8.395,5.35375,19.5555555555556,10.8333333333333,19,1.00090909090909,12.5723463042072,1.155,0.393197278911565,7.70047,4.76910136054422,4.117325,1.76612074829932,2.19857142857143,1.4290573372206,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,8,0,8,0,0,2,0,0.5,NA,8,0,8,0,0,1,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN3_104",104,"4/14/2021","NN3",104,2021,2.023,6.37,62.12,1.96169696969697,1.96169696969697,0.0613030303030304,11.605,6.88,19.0555555555556,14.0555555555556,18.2777777777778,1.00128282828283,14.209114763861,3.405,1.20272108843537,4.42419,1.6031693877551,4.42419,1.6031693877551,2.84,1.10634920634921,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,134,0,134,0,0,30,0,5.03333333333333,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3408.22054903707,0,143.50402311735,2224.31235831893,0,0,2009.0563236429,0,0,0,0,143.50402311735,0,0,3.0455197356114,1.21553219160335
"NN3_111",111,"4/21/2021","NN3",111,2021,2.09,6.58142857142857,77.4714285714286,2.02666666666667,2.02666666666667,0.0633333333333335,9.81,7.18714285714286,17.6666666666667,14.8888888888889,17.5925925925926,1.11888888888889,15.1605264273723,0.516666666666667,0.312244897959184,1.36158,0.721141156462586,1.36158,0.721141156462586,1.046,0.541224489795919,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,0,0,NA,NA,132,0,132,0,0,23,0,2.04347826086957,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1614.42026007019,0,35.8760057793375,968.652156042113,35.8760057793375,0,1470.91623695284,0,143.50402311735,0,0,0,0,0,3.1801033011453,1.27093356272052
"NN3_118",118,"4/28/2021","NN3",118,2021,2.056,6.56571428571429,69.3571428571429,2.016,2.016,0.04,9.7375,7.55428571428571,20.4444444444444,14.7222222222222,19.3194444444444,1.01818181818182,14.8985550083961,0.975,0.121428571428572,4.303845,1.18264489795918,4.303845,1.18264489795918,2.604,0.777142857142857,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,137,0,137,0,0,23,0,4.43478260869565,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27146.1777063654,0,358.760057793375,17340.0694600131,119.586685931125,0,5142.22749503838,0,0,0,0,0,0,0,2.35927862067112,0.983167843935058
"NN3_125",125,"5/5/2021","NN3",125,2021,2.054,6.58285714285714,80.3428571428571,1.90876767676768,1.90876767676768,0.145232323232323,8.3025,5.33428571428571,22.6111111111111,15.6666666666667,20.25,1.01662626262626,16.2854881090847,1.935,0.80374149659864,2.47286,1.09072346938776,2.47286,1.09072346938776,1.732,0.740136054421769,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,33,0,33,0,0,10,0,4.3,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.380028896688,0,9507.14153152444,0,1506.79224273218,1506.79224273218,0,35.8760057793375,1076.28017338013,0,0,0,0,717.520115586751,0,0,2.18469878394757,1.15928442666174
"NN3_139",139,"5/19/2021","NN3",139,2021,2.121,6.27333333333333,96.3333333333333,1.62824242424242,1.62824242424242,0.492757575757576,10.0633333333333,5.52333333333333,22.4444444444444,15.9444444444444,21.3518518518519,1.00693939393939,17.2054596876996,1.31666666666667,0.50407960199005,4.593945,1.65138,2.902125,1.05764865671642,2.236,0.809910447761194,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,12,0,12,0,0,7,0,4.28571428571429,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.08755627788732,2.23497399350752,2.34184244918283,NA,2.22145757352589,0.127680791174209,0.0574761331010046,0.875207603888418,0,0,3838.73261838912,0,322.884052014038,825.148132924763,0,0,968.652156042113,0,0,0,0,179.380028896688,0,0,2.28213533130414,1.11579282828876
"NN3_146",146,"5/26/2021","NN3",146,2021,2.156,6.316,128.433333333333,1.98125252525253,1.98125252525253,0.174747474747474,11.6516666666667,7.35666666666667,25.6111111111111,16.3333333333333,24.4537037037037,1.01216161616162,17.0070701302912,1.49666666666667,0.544676616915423,4.377305,2.09859671641791,4.377305,2.09859671641791,2.488,1.1854328358209,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,47,0,47,0,0,12,0,4.83333333333333,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.70602813536074,2.41242402022828,NA,NA,2.55922607779451,0.207609460794438,0.0811219698782344,0.996294319563135,0,0,4663.88075131388,0,251.132040455363,861.024138704101,0,0,753.396121366088,0,0,0,0,0,0,0,1.84370477568741,0.884318897560018
"NN3_153",153,"6/2/2021","NN3",153,2021,2.095,6.35785714285714,139.007142857143,2.01348484848485,2.01348484848485,0.0815151515151515,11.195,7.195,26.2222222222222,16.9444444444444,23.5555555555556,1.01712121212121,17.405763777128,1.06166666666667,0.307860696517413,2.6609,0.911479104477612,2.6609,0.911479104477612,1.714,0.544,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,11,0,11,0,0,5,0,3.4,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11121.5617915946,0,2403.69238721561,1363.28821961483,0,71.7520115586751,681.644109807413,0,35.8760057793375,0,0,645.768104028076,0,358.760057793375,2.10288554117269,1.13097364811651
"NN3_174",174,"6/23/2021","NN3",174,2021,2.101,6.37,156.414285714286,1.73111111111111,1.73111111111111,0.369888888888889,9.2,5.61857142857143,26.3888888888889,19.1111111111111,24.8472222222222,1.01333333333333,20.8584550640416,0.7825,0.219477611940298,1.637925,0.55752895522388,1.637925,0.55752895522388,0.956,0.341014925373134,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,100,1,99,0.01,0.0099498743710662,18,1,1.66666666666667,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,1.84647413397275,NA,NA,1.84647413397275,NA,NA,0.999890892902716,0,717.520115586751,43589.3470218951,0,3049.46049124369,358.760057793375,0,179.380028896688,5202.02083800394,0,0,0,0,4125.74066462382,0,0,1.67565742890547,0.87622775126204
"NN3_194",194,"7/13/2021","NN3",194,2021,2.058,6.43357142857143,128.407142857143,1.88315151515152,1.88315151515152,0.174848484848485,9.3,6.00928571428571,27.9444444444444,22.2777777777778,26.9791666666667,1.00042424242424,22.7152917387755,0.59125,0.0545522388059701,1.043105,0.124785074626866,1.043105,0.124785074626866,0.619,0.064955223880597,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,13,0,13,0,0,1,0,2,NA,53,4,49,0.0754716981132075,0.0362839225524839,17,4,0.411764705882353,2.25,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,82873.5733502697,0,3228.84052014038,11121.5617915946,0,0,2870.080462347,0,358.760057793375,0,0,4305.1206935205,0,2870.080462347,1.64606042870729,0.882230322578224
"NN3_216",216,"8/4/2021","NN3",216,2021,2.101,6.215,123.85,1.76144444444444,1.76144444444444,0.339555555555556,5.85625,3.79857142857143,26.3888888888889,22.3333333333333,26.3055555555556,1.01866666666667,24.248996040933,1.03125,0.1475,2.45244,0.365375,2.45244,0.365375,1.867,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8717.86940437902,0,287.0080462347,2116.68434098091,0,0,0,0,0,0,0,430.51206935205,0,0,1.65265070611113,0.739075628970734
"NN3_238",238,"8/26/2021","NN3",238,2021,2.213,6.51642857142857,148.064285714286,1.63248484848485,1.63248484848485,0.580515151515151,9.87571428571429,5.87142857142857,28.5555555555556,21.8333333333333,27.6190476190476,1.01478787878788,23.7764423107278,2.17142857142857,0.301428571428571,23.56588,6.03871,23.56588,6.03871,15.001,3.774,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,1,0,2,NA,4,0,4,0,0,3,0,1,NA,2,0,2,0,0,1,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27146.1777063654,0,0,5859.74761062513,0,956.693487449001,956.693487449001,0,0,0,0,0,0,1674.21360303575,1.72588196262027,0.847000994510984
"NN3_285",285,"10/12/2021","NN3",285,2021,2.475,6.403125,179.175,1.0450303030303,1.0450303030303,1.4299696969697,7.02,2.99625,24.1666666666667,19.9444444444444,22.5185185185185,NA,20.5181106432945,1.89666666666667,0.545,1.91207,0.78908,1.02138,0.226935,1.215,0.4875,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,7,0,7,0,0,4,0,0.25,NA,0,0,0,NA,NA,0,0,NA,NA,13,0,13,0,0,9,0,0.444444444444444,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3.8199560214041,2.76143037141858,3.02026848566818,3.40790859681663,3.25239086882687,0.462327076472119,0.142149912208701,0.841589617283227,143.50402311735,0,18583.7709936968,0,358.760057793375,1865.55230052555,215.256034676025,358.760057793375,502.264080910725,0,0,0,0,645.768104028076,0,861.024138704101,1.57993362117073,0.891468519552474
"NN3_306",306,"11/2/2021","NN3",306,2021,2.334,7.35285714285714,51.5857142857143,NA,2.334,0,8.9175,8.42357142857143,15.4444444444444,13.7777777777778,14.6527777777778,NA,NA,0.70875,0.24625,1.801275,0.550455,1.801275,0.550455,0.718333333333333,0.2375,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,3,0,3,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3.35355825221319,2.61688491250602,2.13051557109409,2.23507137174401,2.58400752688933,0.553985750620014,0.2143901458704,1.24713168027815,0,0,2367.81638143628,0,35.8760057793375,1112.15617915946,35.8760057793375,35.8760057793375,358.760057793375,0,0,0,0,681.644109807413,0,0,2.87856772184743,1.2832902372175
"NN3_326",326,"11/22/2021","NN3",326,2021,2.291,6.89428571428571,47.7571428571429,NA,2.291,0,11.1566666666667,10.6085714285714,11.3333333333333,9.5,10.7407407407407,NA,NA,0.503333333333333,0.1,0.87267,0.30539,0.87267,0.30539,0.416666666666667,0.125,0.45,0.18,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,2,0,2,0,0,0,0,NA,NA,1,0,1,0,0,1,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.97681907067515,2.21235699361509,1.87789434062073,2.06306455262859,2.28253373938489,0.482651241878082,0.211454154455631,1.44154664616841,59.7933429655625,59.7933429655625,11300.9418204913,0,418.553400758938,6098.92098248738,59.7933429655625,119.586685931125,298.966714827813,0,0,0,0,59.7933429655625,0,358.760057793375,2.14573016456545,1.00362943103285
"NN3_348",348,"12/14/2021","NN3",348,2021,2.416,7.26,46.7166666666667,NA,2.416,0,11.215,10.975,9.16666666666667,8.33333333333333,9.02777777777778,6.46281818181818,NA,0.45,0.105,1.145155,0.41857,1.145155,0.41857,0.516,0.176,1.355,1.255,NA,NA,1,0,1,0,0,1,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2977.70847968501,0,0,681.644109807413,0,35.8760057793375,143.50402311735,0,0,0,0,0,0,0,1.5754781890739,0.673796180623331
"NN3_369",369,"1/5/2022","NN3",4,2022,2.254,6.65785714285714,59.6285714285714,NA,2.254,0,7.25625,6.47071428571429,10.1666666666667,9.83333333333334,9.99305555555556,NA,NA,1.13125,0.45625,1.636795,0.768535,1.636795,0.768535,0.964166666666667,0.425,0.77,0.67,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,1,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3.82858507439119,3.10910934633461,2.69165642939395,NA,3.20978361670658,0.575111439192453,0.179174520113773,0.818584955803325,143.50402311735,215.256034676025,4412.74871085852,0,71.7520115586751,10368.1656702285,0,0,35.8760057793375,35.8760057793375,0,0,0,322.884052014038,0,0,1.91544605168592,0.865081609392441
"NN3_391",391,"1/27/2022","NN3",26,2022,2.493,7.528125,39.1125,NA,2.493,0,11.1616666666667,10.9375,7.05555555555556,6,6.93518518518519,NA,NA,0.406666666666667,0.345,1.276855,0.408885,1.276855,0.408885,0.564166666666667,0.289166666666667,0.385,0.365,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,3,0,3,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0,0,0,0,0,NA,NA,0.435814199313377,0.936991739442668,1.40436702824254,1.5076558190745,1.07120719651827,0.490992506195632,0.458354376064218,0.993878057194856,215.256034676025,107.628017338013,6421.80503450142,0,0,968.652156042113,3121.21250280236,0,35.8760057793375,0,0,0,0,0,0,0,2.27334406338987,1.02866684172178
"NN3_413",413,"2/18/2022","NN3",48,2022,2.29,7.11428571428571,46.1,NA,2.29,0,10.985,11.6121428571429,13.3333333333333,8.38888888888889,12.4722222222222,1.01733333333333,NA,0.663333333333333,0.158333333333333,1.5779,0.320925,1.5779,0.320925,0.715,0.1575,0.615,0.18,NA,NA,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.83303654072599,2.48457392644439,1.92522709664335,1.71520457432277,2.23951053453412,0.511859357417061,0.228558584353139,0.61723289535675,322.884052014038,35.8760057793375,7462.20920210221,0,71.7520115586751,4699.75675709322,215.256034676025,35.8760057793375,358.760057793375,0,0,0,0,861.024138704101,0,0,2.50986541225663,1.17667430946657
"NN3_431",431,"3/7/2022","NN3",66,2022,2.19,6.82928571428571,57.05,NA,2.19,0,13.3425,12.9042857142857,17.1666666666667,12.3888888888889,16.4027777777778,1.00456565656566,NA,0.42,0.03375,0.94456,0.13494,0.94456,0.13494,0.556,0.076,1.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07488821508197,1.37051385383472,1.14063371696718,1.29720567429554,1.22081036504485,0.136588123663964,0.111883161852861,0.789326857754073,287.0080462347,143.50402311735,13345.8741499136,0,179.380028896688,1686.17227162886,35.8760057793375,0,358.760057793375,0,0,0,0,107.628017338013,0,0,1.43812851542526,0.689361488557477
"NN3_452",452,"3/28/2022","NN3",87,2022,2.254,6.67142857142857,88.3714285714286,NA,2.254,0,12.335,9.27285714285714,14.1666666666667,12.3333333333333,14.1111111111111,1.26989898989899,NA,0.896666666666667,0.09,3.164445,0.691435,3.164445,0.691435,1.81833333333333,0.346666666666667,1.025,0.43,NA,NA,0,0,0,NA,NA,0,0,NA,NA,5,1,4,0.2,0.178885438199983,0,1,NA,0,33,0,33,0,0,6,0,2.33333333333333,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.69794127309201,1.84279341509822,1.77758167630244,1.76068430253033,2.01975016675575,0.453511326005604,0.224538328289415,0.908757843863273,0,0,6816.44109807413,0,179.380028896688,1291.53620805615,143.50402311735,0,789.272127145426,0,0,0,0,143.50402311735,0,0,1.79563486833434,0.918354723536335
"NN3_476",476,"4/21/2022","NN3",111,2022,2.37,6.92857142857143,100.414285714286,2.362,2.362,0.00800000000000001,12.4216666666667,9.04928571428571,19.3333333333333,13.4444444444444,18.0462962962963,1.00206060606061,13.4650065879052,0.255,0,2.65083,0.843465000000001,2.65083,0.843465000000001,1.38166666666667,0.491666666666667,0.725,0.295,NA,NA,0,0,0,NA,NA,0,0,NA,NA,10,1,9,0.1,0.0948683298050514,5,1,2.2,2,10,0,10,0,0,1,0,8,NA,3,0,3,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.20693668930435,1.77366625188801,1.68534692004114,1.86814894859417,1.88352470245692,0.228162982425638,0.12113617736365,0.856447241490192,0,0,9040.75345639306,0,215.256034676025,2690.70043345031,0,35.8760057793375,251.132040455363,0,0,0,0,0,0,0,1.67999711045294,0.725810994055309
"NN3_516",516,"5/31/2022","NN3",151,2022,2.322,6.36642857142857,162.492857142857,1.72292929292929,1.72292929292929,0.599070707070707,7.63875,4.73071428571429,23.7777777777778,17.8333333333333,23.6003125,1.00116161616162,20.7826380721014,1.46873147599289,0.380093232044199,7.80192679312389,3.4603570441989,3.08616508595139,1.28560151933702,3.62858130804189,1.5595073664825,2.63515115589804,1.48515193370166,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,9,0,9,0,0,0,0,NA,NA,1,0,1,0,0,0,0,NA,NA,7,0,7,0,0,0,0,0,NA,NA,0,0,0,NA,NA,2.23621899178255,2.00956543476235,2.25833781417814,2.26350175364776,2.1919059985927,0.122134981130574,0.0557209028165395,5.85975117933175,0,0,3192.96451436104,0,143.50402311735,538.140086690063,35.8760057793375,0,358.760057793375,0,0,0,0,0,0,0,1.71378433982815,0.843834696964698
"NN3_538",538,"6/22/2022","NN3",173,2022,2.121,7.41666666666667,174.2,1.82106060606061,1.82106060606061,0.299939393939394,4.24333333333333,2.605,26.8338888888889,20.3094444444444,26.5066666666667,1.00693939393939,22.5509243408106,0.765856550088915,0.277854511970534,2.80847154712507,2.12180662983425,1.03313544754001,0.404196132596685,1.61232957913456,1.28204419889503,1.58881643943885,0.884438305709024,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,92,0,92,0,0,29,0,3.48275862068966,NA,2,0,2,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0,0,1.22087493891768,1.49902657814943,1.79790202025923,3.14338348194916,1.91529675481887,0.851954821071288,0.444816093865233,0.672017782168437,0,0,5919.54095359069,0,143.50402311735,251.132040455363,0,0,466.388075131388,0,0,0,0,5417.27687267997,0,0,2.30003979307601,0.969976800289511
"NN3_559",559,"7/13/2022","NN3",194,2022,2.146,7.39,99.4833333333333,1.23557575757576,1.23557575757576,0.910424242424242,5.46333333333333,3.02833333333333,28.1555555555556,22.1444444444444,27.0872222222222,1.01880808080808,24.699857819465,2.30333333333333,0.826666666666667,5.00119,2.220035,2.2815,0.8892,2.186,0.91,1.804,1.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6517.47438324632,0,1136.07351634569,358.760057793375,0,0,0,0,0,0,0,12317.4286509059,0,0,2.11280476660453,0.901690487377989
"NN3_582",582,"8/5/2022","NN3",217,2022,2.264,9.185,141.983333333333,2.21826262626263,2.21826262626263,0.0457373737373739,7.04333333333333,4.64333333333333,29.5766666666667,22.1505555555556,28.7248148148148,1.00622222222222,22.6333122591139,0.686666666666667,0.0166666666666667,6.80989,3.829465,6.80989,3.829465,5.17,3.066,3.912,5.108,2.93,4.528,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,3,0,3,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10511.6696933459,0,322.884052014038,1040.40416760079,0,71.7520115586751,179.380028896688,0,0,0,0,2618.94842189164,0,502.264080910725,1.95640400758191,1.01488177807488
